Cited paper title,Cited paper eid,Citing paper title,Citing paper eid,Cited paper link,Citing paper link
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Comparative Performance Investigation of Fractional Order and Conventional PID Controller Implemented for Frequency Stability,2-s2.0-85097843529,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85097843529&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Comparative Research of Hyper-Parameters Mathematical Optimization Algorithms for Automatic Machine Learning in New Generation Mobile Network,2-s2.0-85124544509,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85124544509&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Comparative analysis of AGC performance in an interconnected power system with HVDC and TCSC considering GRC and deadband non-linearities,2-s2.0-84994126396,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84994126396&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Comparative analysis of genetic algorithm and fuzzy logic based automatic generation control of multi area power systems,2-s2.0-84876550539,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84876550539&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Comparative assessment of the performances of LQR and SMC methodologies in the control of longitudinal axis of aircraft,2-s2.0-84955317956,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84955317956&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Comparative assessment of the performances of linear quadratic and sliding mode control methodologies in the control of lateral axis of aircraft,2-s2.0-84945930907,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84945930907&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Comparative holographic moire interferometry: separation of moire fringes from the carrier interference pattern,2-s2.0-0024665508,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-0024665508&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Comparative inhibition of LPS-activated human monocyte-induced thrombin generation by unfractionated heparin and low molecular weight heparins,2-s2.0-17144445839,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-17144445839&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Comparative performance of different energy storage devices in AGC of multi-source system including geothermal power plant,2-s2.0-85044291797,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85044291797&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Comparative studies of digital AVR for use on engine generator between H<inf>∞</inf> control and direct design PID control,2-s2.0-84961711532,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84961711532&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Comparative study of 3D face acquisition techniques,2-s2.0-33646153540,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-33646153540&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Comparative study of different controllers for automatic generation control of an interconnected hydro-thermal system with generation rate constraints,2-s2.0-79952949754,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-79952949754&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Comparing ATPGs for synchronous sequential circuits,2-s2.0-0026385591,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-0026385591&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Comparing commercial tools and state-of-the-art methods for generating text summaries,2-s2.0-77950974771,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-77950974771&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Comparing two industry game changers: Integrated modular avionics and the iPhone,2-s2.0-77951029285,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-77951029285&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Comparison Table Generation from Knowledge Bases,2-s2.0-85111128412,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85111128412&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Comparison and combination of mobile and terrestrial laser scanning for natural forest inventories,2-s2.0-85049651651,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85049651651&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Comparison and integration of genetic algorithms and dynamic symbolic execution for security testing of cross-site scripting vulnerabilities,2-s2.0-84885185162,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84885185162&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Comparison between AGC and a tuningless LFC approach based on direct observation of DERs,2-s2.0-85046077989,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85046077989&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Comparison between Opportunistic Measurement and Nominal Link Budget for Aeronautical Surveillance Signal,2-s2.0-85068475345,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85068475345&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Comparison between a posteriori error indicators for adaptive mesh generation in semiconductor device simulation,2-s2.0-0028377584,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-0028377584&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Comparison between aerodynamic designs obtained by human driven and automatic procedures,2-s2.0-85034810006,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85034810006&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Comparison between centralized planning model and market oriented planning model for the generation expansion plan,2-s2.0-78649588809,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-78649588809&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Comparison between copropagative and counterpropagative non-degenerated cascaded parametric interactions,2-s2.0-0032676929,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-0032676929&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Comparison between manual and automatic segment generation in step-and-shoot IMRT of prostate cancer,2-s2.0-1642536327,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-1642536327&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Comparison detection methods for EGFR in formalin-fixed paraffin-embedded tissues of patients with NSCLC,2-s2.0-85076520996,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85076520996&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Comparison of Artificial Intelligence and Machine Learning Methods Used in Electric Power System Operation,2-s2.0-85195895076,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85195895076&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Comparison of Automatic DSM Generation Modules by Processing IKONOS Stereo Data of an Urban Area,2-s2.0-77952725134,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-77952725134&origin=resultslist
